2, 0.186634, 236, 301
2, 0.186634, 236, 301
2, 0.186634, 236, 302
2, 0.186634, 236, 300
2, 0.186634, 236, 300
2, 0.186634, 236, 301
2, 0.186634, 236, 302
2, 0.186634, 236, 300
2, 0.186634, 236, 302
2, 0.186634, 236, 300
2, 0.186634, 236, 301
2, 0.186634, 236, 300
2, 0.186634, 236, 301
2, 0.186634, 236, 302
2, 0.186634, 236, 303
