0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
0.000543833 0.000826359 0.00137532 0.00138819 0.00149238 0.0023579 0.0194582 0.0252499 0.0268685 0.0484186 0.0494686 0.0567948 0.0586598 0.0594586 0.0633935 0.0689954 0.0958261 0.110276 0.131261 0.144147 0.144924 0.147736 0.148353 0.148353 0.153986 0.157953 0.169183 0.17815 0.178903 0.186188 0.186188 0.213109 0.2198 0.258354 0.273989 0.296122 0.329947 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.341358 0.354919 0.358865 0.358865 0.372349 0.372802 0.396056 0.40032 0.417644 0.422594 0.429604 0.477158 0.479599 0.491974 0.503011 0.543472 0.545463 0.593685 0.615475 0.661351 0.683359 0.686365 0.688062 0.695598 0.719019 0.738966 0.843736 0.862547 0.870681 0.886275 0.894641 0.894929 0.931802 0.949201 0.968407 0.971678 0.981965 0.985347 0.98826 0.989746 0.994157 0.995344 0.99562 0.996717 0.999071 0.99949 0.999756 0.999866 0.99995 0.999981 0.999982 1 
