6, 0.155198, 501, 300
6, 0.13947, 501, 304
6, 0.128625, 500, 307
6, 0.129655, 500, 307
6, 0.128834, 500, 302
6, 0.127639, 502, 306
5, 0.130054, 501, 305
6, 0.15968, 499, 305
6, 0.128594, 501, 303
7, 0.149792, 500, 304
7, 0.153233, 500, 307
6, 0.137744, 498, 304
6, 0.128745, 499, 306
6, 0.128511, 501, 306
6, 0.132465, 500, 300
