5, 0.122745, 434, 302
6, 0.122733, 434, 301
8, 0.109151, 432, 306
7, 0.135886, 430, 300
7, 0.120937, 429, 310
7, 0.126992, 433, 302
6, 0.122035, 434, 304
7, 0.137911, 434, 316
6, 0.125302, 434, 306
7, 0.132327, 433, 325
8, 0.136792, 433, 300
6, 0.119576, 433, 301
7, 0.120815, 431, 304
6, 0.110386, 434, 302
7, 0.157424, 430, 306
