0.243366, 109, 70
0.243366, 109, 70
0.243366, 109, 71
0.243366, 109, 71
0.243366, 109, 71
0.243366, 109, 71
0.243366, 109, 70
0.243366, 109, 71
0.243366, 109, 71
0.243366, 109, 71
0.243366, 109, 71
0.243366, 109, 70
0.243366, 109, 70
0.243366, 109, 70
0.243366, 109, 71
