12, 0.186585, 428, 300
12, 0.184587, 433, 303
13, 0.175126, 432, 300
12, 0.186521, 433, 300
12, 0.184615, 433, 301
13, 0.168334, 432, 301
12, 0.183435, 433, 300
13, 0.178429, 433, 300
14, 0.18234, 432, 301
12, 0.173858, 432, 302
