39, 0.228351, 214, 300
0 0 0 0 0 0 0 0 0 0 5.96046e-08 1.19209e-07 2.98023e-07 9.53674e-07 1.43051e-06 1.72853e-06 2.74181e-06 2.92063e-06 5.96046e-06 4.73857e-05 5.48959e-05 5.50151e-05 0.000160038 0.000428021 0.000483155 0.000615954 0.000677049 0.000757795 0.00119066 0.00131011 0.00131398 0.00132844 0.00233287 0.00240415 0.00248253 0.00480989 0.00480989 0.00535656 0.00572872 0.00721514 0.00903785 0.0115767 0.0117593 0.0183201 0.0198655 0.0199906 0.0215527 0.0215527 0.0215527 0.0240944 0.0251828 0.0251828 0.0251828 0.0258203 0.0261502 0.0297678 0.0325179 0.036332 0.0430093 0.0430093 0.0431328 0.0431328 0.0450125 0.0460539 0.0508548 0.0524946 0.0539353 0.0576695 0.0583576 0.0583784 0.0605191 0.0646752 0.0647801 0.0657902 0.0671517 0.069206 0.0827967 0.0842749 0.091272 0.0956574 0.100135 0.101147 0.112254 0.114308 0.12482 0.125488 0.12735 0.135964 0.136893 0.152938 0.156671 0.16295 0.168057 0.175709 0.181652 0.187462 0.190572 0.191235 0.193003 0.194373 0.194373 0.194373 0.19439 0.203774 0.209869 0.209977 0.216467 0.216467 0.222761 0.223688 0.224042 0.229354 0.233841 0.235593 0.238721 0.238722 0.239408 0.240617 0.240969 0.242198 0.257123 0.267496 0.27018 0.277812 0.280594 0.283209 0.284808 0.290592 0.293244 0.300343 0.300343 0.300343 0.300343 0.300343 0.300343 0.300343 0.300343 0.300343 0.300343 0.300343 0.300343 0.300343 0.300343 0.303991 0.309436 0.313877 0.315479 0.323075 0.323076 0.323081 0.324788 0.336203 0.348228 0.351752 0.357729 0.359229 0.361582 0.365308 0.36602 0.370404 0.378217 0.40221 0.403554 0.406077 0.41886 0.430391 0.430391 0.433052 0.442217 0.44841 0.452461 0.45434 0.456223 0.464724 0.46539 0.474784 0.47547 0.479978 0.48004 0.487105 0.490288 0.493487 0.505868 0.509612 0.534251 0.534486 0.542957 0.545371 0.546021 0.546401 0.546911 0.555465 0.556663 0.559676 0.572482 0.576994 0.585023 0.586178 0.590648 0.591133 0.597472 0.598495 0.599678 0.600515 0.611643 0.613183 0.613489 0.619627 0.620247 0.622427 0.624106 0.643787 0.647353 0.651922 0.651956 0.661865 0.668685 0.672136 0.672738 0.674435 0.681651 0.682924 0.687403 0.696568 0.698363 0.702032 0.706819 0.709479 0.711088 0.716637 0.718358 0.738817 0.747246 0.749688 0.750393 0.75614 0.758979 0.763549 0.768339 0.771542 0.77974 0.785945 0.804627 0.806897 0.809209 0.814963 0.81513 0.830797 0.83848 0.839879 0.849648 0.855932 0.866079 0.869289 0.871152 0.877543 0.87925 0.882471 0.882552 0.888108 0.888207 0.888816 0.892835 0.894853 0.898152 0.899635 0.904816 0.909894 0.915201 0.922906 0.922966 0.923928 0.925122 0.930554 0.934215 0.935844 0.940734 0.941413 0.946676 0.949032 0.949093 0.951153 0.956834 0.967561 0.972577 0.975674 0.981825 0.982398 0.983397 0.989063 0.991604 0.995438 0.996012 0.998615 0.999455 0.999572 0.999838 0.999973 0.999995 1
