1, 0.128321, 529, 101
1, 0.128321, 529, 104
1, 0.128321, 529, 105
1, 0.128321, 529, 101
1, 0.128321, 529, 104
1, 0.128321, 529, 101
1, 0.128321, 529, 105
1, 0.128321, 529, 101
1, 0.128321, 529, 105
1, 0.128321, 529, 101
1, 0.128321, 529, 105
1, 0.128321, 529, 101
1, 0.128321, 529, 105
1, 0.128321, 529, 100
1, 0.128321, 529, 101
