3, 0.112785, 503, 104
3, 0.112621, 503, 101
2, 0.112637, 503, 102
2, 0.112609, 503, 100
2, 0.112627, 502, 102
3, 0.112609, 503, 100
3, 0.112946, 501, 102
2, 0.112625, 502, 102
2, 0.112609, 503, 102
3, 0.112672, 501, 101
2, 0.112609, 503, 100
2, 0.112609, 503, 102
2, 0.112609, 503, 102
3, 0.112787, 501, 105
2, 0.112667, 502, 101
