3, 0.124081, 293, 102
3, 0.124003, 293, 100
2, 0.124003, 293, 101
3, 0.124003, 293, 101
3, 0.124139, 293, 100
3, 0.124076, 293, 101
3, 0.124103, 293, 100
2, 0.124057, 293, 100
3, 0.124049, 293, 100
3, 0.124058, 293, 100
3, 0.124071, 293, 101
3, 0.124003, 293, 101
3, 0.124022, 293, 101
3, 0.124093, 293, 100
3, 0.124042, 293, 100
